date,entity,entity_type,value
2025-07-28,bead-bracelet,product_type,40.3
2025-08-04,bead-bracelet,product_type,38.9
2025-08-11,bead-bracelet,product_type,38.1
2025-08-18,bead-bracelet,product_type,39.5
2025-08-25,bead-bracelet,product_type,42.7
2025-09-01,bead-bracelet,product_type,40.1
2025-09-08,bead-bracelet,product_type,42.3
2025-09-15,bead-bracelet,product_type,40.3
2025-09-22,bead-bracelet,product_type,42.9
2025-09-29,bead-bracelet,product_type,42.3
2025-10-06,bead-bracelet,product_type,39.7
2025-10-13,bead-bracelet,product_type,38.5
2025-10-20,bead-bracelet,product_type,44.2
2025-10-27,bead-bracelet,product_type,38.9
2025-11-03,bead-bracelet,product_type,45.1
2025-11-10,bead-bracelet,product_type,43.7
2025-11-17,bead-bracelet,product_type,42.2
2025-11-24,bead-bracelet,product_type,44.9
2025-12-01,bead-bracelet,product_type,58.3
2025-12-08,bead-bracelet,product_type,56.1
2025-12-15,bead-bracelet,product_type,54.6
2025-12-22,bead-bracelet,product_type,59.1
2025-12-29,bead-bracelet,product_type,49.3
2026-01-05,bead-bracelet,product_type,73.4
2026-01-12,bead-bracelet,product_type,75.4
2026-01-19,bead-bracelet,product_type,81.1
2026-01-26,bead-bracelet,product_type,79.7
2026-02-02,bead-bracelet,product_type,85.8
2026-02-09,bead-bracelet,product_type,89.6
2026-02-16,bead-bracelet,product_type,87.0
2026-02-23,bead-bracelet,product_type,90.9
2026-03-02,bead-bracelet,product_type,79.7
2026-03-09,bead-bracelet,product_type,79.9
2026-03-16,bead-bracelet,product_type,77.8
2026-03-23,bead-bracelet,product_type,75.8
2026-03-30,bead-bracelet,product_type,76.8
2026-04-06,bead-bracelet,product_type,56.6
2026-04-13,bead-bracelet,product_type,61.6
2026-04-20,bead-bracelet,product_type,51.0
2026-04-27,bead-bracelet,product_type,59.4
2026-05-04,bead-bracelet,product_type,44.7
2026-05-11,bead-bracelet,product_type,46.5
2026-05-18,bead-bracelet,product_type,44.6
2026-05-25,bead-bracelet,product_type,48.3
2026-06-01,bead-bracelet,product_type,42.8
2026-06-08,bead-bracelet,product_type,39.9
2026-06-15,bead-bracelet,product_type,43.2
2026-06-22,bead-bracelet,product_type,45.2
2026-06-29,bead-bracelet,product_type,41.9
2026-07-06,bead-bracelet,product_type,35.4
2026-07-13,bead-bracelet,product_type,41.3
2026-07-20,bead-bracelet,product_type,42.0
2026-07-27,bead-bracelet,product_type,41.6
2026-08-03,bead-bracelet,product_type,40.2
2026-08-10,bead-bracelet,product_type,45.7
2026-08-17,bead-bracelet,product_type,34.6
2024-08-26,wallet-card,product_type,54.5
2024-09-02,wallet-card,product_type,43.4
2024-09-09,wallet-card,product_type,49.4
2024-09-16,wallet-card,product_type,43.1
2024-09-23,wallet-card,product_type,44.6
2024-09-30,wallet-card,product_type,43.7
2024-10-07,wallet-card,product_type,41.3
2024-10-14,wallet-card,product_type,46.3
2024-10-21,wallet-card,product_type,37.8
2024-10-28,wallet-card,product_type,39.2
2024-11-04,wallet-card,product_type,43.2
2024-11-11,wallet-card,product_type,41.8
2024-11-18,wallet-card,product_type,40.3
2024-11-25,wallet-card,product_type,41.0
2024-12-02,wallet-card,product_type,44.0
2024-12-09,wallet-card,product_type,42.8
2024-12-16,wallet-card,product_type,39.2
2024-12-23,wallet-card,product_type,42.1
2024-12-30,wallet-card,product_type,41.3
2025-01-06,wallet-card,product_type,43.0
2025-01-13,wallet-card,product_type,40.7
2025-01-20,wallet-card,product_type,38.1
2025-01-27,wallet-card,product_type,43.8
2025-02-03,wallet-card,product_type,43.7
2025-02-10,wallet-card,product_type,46.4
2025-02-17,wallet-card,product_type,38.2
2025-02-24,wallet-card,product_type,42.0
2025-03-03,wallet-card,product_type,44.1
2025-03-10,wallet-card,product_type,43.7
2025-03-17,wallet-card,product_type,40.3
2025-03-24,wallet-card,product_type,41.8
2025-03-31,wallet-card,product_type,45.9
2025-04-07,wallet-card,product_type,55.4
2025-04-14,wallet-card,product_type,54.5
2025-04-21,wallet-card,product_type,61.4
2025-04-28,wallet-card,product_type,64.3
2025-05-05,wallet-card,product_type,82.2
2025-05-12,wallet-card,product_type,78.0
2025-05-19,wallet-card,product_type,83.8
2025-05-26,wallet-card,product_type,76.5
2025-06-02,wallet-card,product_type,94.6
2025-06-09,wallet-card,product_type,100.1
2025-06-16,wallet-card,product_type,94.8
2025-06-23,wallet-card,product_type,98.2
2025-06-30,wallet-card,product_type,94.8
2025-07-07,wallet-card,product_type,83.6
2025-07-14,wallet-card,product_type,87.0
2025-07-21,wallet-card,product_type,81.9
2025-07-28,wallet-card,product_type,83.8
2025-08-04,wallet-card,product_type,55.9
2025-08-11,wallet-card,product_type,56.2
2025-08-18,wallet-card,product_type,56.1
2025-08-25,wallet-card,product_type,61.0
2025-09-01,wallet-card,product_type,42.3
2025-09-08,wallet-card,product_type,45.6
2025-09-15,wallet-card,product_type,47.9
2025-09-22,wallet-card,product_type,49.5
2025-09-29,wallet-card,product_type,48.2
2025-10-06,wallet-card,product_type,44.1
2025-10-13,wallet-card,product_type,42.7
2025-10-20,wallet-card,product_type,47.2
2025-10-27,wallet-card,product_type,41.9
2025-11-03,wallet-card,product_type,41.8
2025-11-10,wallet-card,product_type,48.4
2025-11-17,wallet-card,product_type,45.5
2025-11-24,wallet-card,product_type,45.7
2025-12-01,wallet-card,product_type,46.4
2025-12-08,wallet-card,product_type,44.3
2025-12-15,wallet-card,product_type,40.4
2025-12-22,wallet-card,product_type,45.5
2025-12-29,wallet-card,product_type,44.8
2026-01-05,wallet-card,product_type,42.3
2026-01-12,wallet-card,product_type,41.7
2026-01-19,wallet-card,product_type,44.9
2026-01-26,wallet-card,product_type,41.0
2026-02-02,wallet-card,product_type,45.0
2026-02-09,wallet-card,product_type,44.7
2026-02-16,wallet-card,product_type,45.2
2026-02-23,wallet-card,product_type,46.8
2026-03-02,wallet-card,product_type,50.2
2026-03-09,wallet-card,product_type,46.3
2026-03-16,wallet-card,product_type,51.1
2026-03-23,wallet-card,product_type,47.9
2026-03-30,wallet-card,product_type,53.9
2026-04-06,wallet-card,product_type,59.6
2026-04-13,wallet-card,product_type,56.7
2026-04-20,wallet-card,product_type,64.1
2026-04-27,wallet-card,product_type,62.9
2026-05-04,wallet-card,product_type,92.4
2026-05-11,wallet-card,product_type,89.8
2026-05-18,wallet-card,product_type,96.0
2026-05-25,wallet-card,product_type,88.6
2026-06-01,wallet-card,product_type,109.5
2026-06-08,wallet-card,product_type,104.9
2026-06-15,wallet-card,product_type,108.1
2026-06-22,wallet-card,product_type,108.8
2026-06-29,wallet-card,product_type,109.4
2026-07-06,wallet-card,product_type,92.2
2026-07-13,wallet-card,product_type,80.3
2026-07-20,wallet-card,product_type,89.9
2026-07-27,wallet-card,product_type,88.5
2026-08-03,wallet-card,product_type,61.7
2026-08-10,wallet-card,product_type,62.1
2026-08-17,wallet-card,product_type,66.0
2024-08-26,photo-puzzle,product_type,64.7
2024-09-02,photo-puzzle,product_type,66.2
2024-09-09,photo-puzzle,product_type,62.9
2024-09-16,photo-puzzle,product_type,71.4
2024-09-23,photo-puzzle,product_type,64.5
2024-09-30,photo-puzzle,product_type,65.6
2024-10-07,photo-puzzle,product_type,90.3
2024-10-14,photo-puzzle,product_type,81.5
2024-10-21,photo-puzzle,product_type,82.0
2024-10-28,photo-puzzle,product_type,83.0
2024-11-04,photo-puzzle,product_type,114.8
2024-11-11,photo-puzzle,product_type,113.7
2024-11-18,photo-puzzle,product_type,116.6
2024-11-25,photo-puzzle,product_type,115.9
2024-12-02,photo-puzzle,product_type,139.9
2024-12-09,photo-puzzle,product_type,135.7
2024-12-16,photo-puzzle,product_type,138.9
2024-12-23,photo-puzzle,product_type,130.2
2024-12-30,photo-puzzle,product_type,135.5
2025-01-06,photo-puzzle,product_type,113.6
2025-01-13,photo-puzzle,product_type,112.7
2025-01-20,photo-puzzle,product_type,110.4
2025-01-27,photo-puzzle,product_type,108.2
2025-02-03,photo-puzzle,product_type,74.2
2025-02-10,photo-puzzle,product_type,77.9
2025-02-17,photo-puzzle,product_type,71.9
2025-02-24,photo-puzzle,product_type,76.1
2025-03-03,photo-puzzle,product_type,60.1
2025-03-10,photo-puzzle,product_type,51.1
2025-03-17,photo-puzzle,product_type,55.5
2025-03-24,photo-puzzle,product_type,52.5
2025-03-31,photo-puzzle,product_type,50.5
2025-04-07,photo-puzzle,product_type,53.8
2025-04-14,photo-puzzle,product_type,52.4
2025-04-21,photo-puzzle,product_type,51.4
2025-04-28,photo-puzzle,product_type,47.0
2025-05-05,photo-puzzle,product_type,50.1
2025-05-12,photo-puzzle,product_type,45.1
2025-05-19,photo-puzzle,product_type,48.9
2025-05-26,photo-puzzle,product_type,46.3
2025-06-02,photo-puzzle,product_type,51.1
2025-06-09,photo-puzzle,product_type,46.4
2025-06-16,photo-puzzle,product_type,47.8
2025-06-23,photo-puzzle,product_type,47.4
2025-06-30,photo-puzzle,product_type,46.1
2025-07-07,photo-puzzle,product_type,46.2
2025-07-14,photo-puzzle,product_type,46.4
2025-07-21,photo-puzzle,product_type,42.5
2025-07-28,photo-puzzle,product_type,46.0
2025-08-04,photo-puzzle,product_type,47.3
2025-08-11,photo-puzzle,product_type,45.5
2025-08-18,photo-puzzle,product_type,42.8
2025-08-25,photo-puzzle,product_type,44.0
2025-09-01,photo-puzzle,product_type,44.7
2025-09-08,photo-puzzle,product_type,45.0
2025-09-15,photo-puzzle,product_type,41.4
2025-09-22,photo-puzzle,product_type,48.6
2025-09-29,photo-puzzle,product_type,49.9
2025-10-06,photo-puzzle,product_type,53.8
2025-10-13,photo-puzzle,product_type,57.7
2025-10-20,photo-puzzle,product_type,59.2
2025-10-27,photo-puzzle,product_type,51.4
2025-11-03,photo-puzzle,product_type,72.1
2025-11-10,photo-puzzle,product_type,82.3
2025-11-17,photo-puzzle,product_type,77.0
2025-11-24,photo-puzzle,product_type,74.7
2025-12-01,photo-puzzle,product_type,90.5
2025-12-08,photo-puzzle,product_type,88.3
2025-12-15,photo-puzzle,product_type,97.4
2025-12-22,photo-puzzle,product_type,85.9
2025-12-29,photo-puzzle,product_type,87.6
2026-01-05,photo-puzzle,product_type,75.4
2026-01-12,photo-puzzle,product_type,74.5
2026-01-19,photo-puzzle,product_type,73.2
2026-01-26,photo-puzzle,product_type,67.8
2026-02-02,photo-puzzle,product_type,46.2
2026-02-09,photo-puzzle,product_type,39.6
2026-02-16,photo-puzzle,product_type,45.4
2026-02-23,photo-puzzle,product_type,45.2
2026-03-02,photo-puzzle,product_type,37.0
2026-03-09,photo-puzzle,product_type,39.8
2026-03-16,photo-puzzle,product_type,36.1
2026-03-23,photo-puzzle,product_type,36.8
2026-03-30,photo-puzzle,product_type,33.1
2026-04-06,photo-puzzle,product_type,34.6
2026-04-13,photo-puzzle,product_type,30.4
2026-04-20,photo-puzzle,product_type,33.4
2026-04-27,photo-puzzle,product_type,32.0
2026-05-04,photo-puzzle,product_type,30.2
2026-05-11,photo-puzzle,product_type,24.0
2026-05-18,photo-puzzle,product_type,31.5
2026-05-25,photo-puzzle,product_type,28.9
2026-06-01,photo-puzzle,product_type,29.5
2026-06-08,photo-puzzle,product_type,28.0
2026-06-15,photo-puzzle,product_type,28.1
2026-06-22,photo-puzzle,product_type,30.1
2026-06-29,photo-puzzle,product_type,24.4
2026-07-06,photo-puzzle,product_type,26.8
2026-07-13,photo-puzzle,product_type,22.7
2026-07-20,photo-puzzle,product_type,26.4
2026-07-27,photo-puzzle,product_type,25.0
2026-08-03,photo-puzzle,product_type,22.1
2026-08-10,photo-puzzle,product_type,23.9
2026-08-17,photo-puzzle,product_type,21.5
2024-08-26,mouse-pad,product_type,111.5
2024-09-02,mouse-pad,product_type,100.6
2024-09-09,mouse-pad,product_type,100.3
2024-09-16,mouse-pad,product_type,93.7
2024-09-23,mouse-pad,product_type,100.6
2024-09-30,mouse-pad,product_type,98.6
2024-10-07,mouse-pad,product_type,77.3
2024-10-14,mouse-pad,product_type,75.1
2024-10-21,mouse-pad,product_type,78.4
2024-10-28,mouse-pad,product_type,76.9
2024-11-04,mouse-pad,product_type,72.4
2024-11-11,mouse-pad,product_type,63.3
2024-11-18,mouse-pad,product_type,65.7
2024-11-25,mouse-pad,product_type,65.5
2024-12-02,mouse-pad,product_type,67.2
2024-12-09,mouse-pad,product_type,70.0
2024-12-16,mouse-pad,product_type,67.9
2024-12-23,mouse-pad,product_type,63.2
2024-12-30,mouse-pad,product_type,65.1
2025-01-06,mouse-pad,product_type,63.8
2025-01-13,mouse-pad,product_type,67.8
2025-01-20,mouse-pad,product_type,64.9
2025-01-27,mouse-pad,product_type,62.0
2025-02-03,mouse-pad,product_type,68.0
2025-02-10,mouse-pad,product_type,70.0
2025-02-17,mouse-pad,product_type,65.7
2025-02-24,mouse-pad,product_type,66.6
2025-03-03,mouse-pad,product_type,61.7
2025-03-10,mouse-pad,product_type,60.1
2025-03-17,mouse-pad,product_type,60.7
2025-03-24,mouse-pad,product_type,66.1
2025-03-31,mouse-pad,product_type,65.3
2025-04-07,mouse-pad,product_type,68.1
2025-04-14,mouse-pad,product_type,65.8
2025-04-21,mouse-pad,product_type,69.4
2025-04-28,mouse-pad,product_type,69.0
2025-05-05,mouse-pad,product_type,67.6
2025-05-12,mouse-pad,product_type,65.5
2025-05-19,mouse-pad,product_type,62.8
2025-05-26,mouse-pad,product_type,72.8
2025-06-02,mouse-pad,product_type,75.6
2025-06-09,mouse-pad,product_type,74.0
2025-06-16,mouse-pad,product_type,78.9
2025-06-23,mouse-pad,product_type,74.0
2025-06-30,mouse-pad,product_type,78.9
2025-07-07,mouse-pad,product_type,98.5
2025-07-14,mouse-pad,product_type,102.2
2025-07-21,mouse-pad,product_type,102.0
2025-07-28,mouse-pad,product_type,102.8
2025-08-04,mouse-pad,product_type,113.2
2025-08-11,mouse-pad,product_type,110.0
2025-08-18,mouse-pad,product_type,109.5
2025-08-25,mouse-pad,product_type,111.0
2025-09-01,mouse-pad,product_type,105.4
2025-09-08,mouse-pad,product_type,98.7
2025-09-15,mouse-pad,product_type,99.9
2025-09-22,mouse-pad,product_type,104.0
2025-09-29,mouse-pad,product_type,100.2
2025-10-06,mouse-pad,product_type,76.2
2025-10-13,mouse-pad,product_type,80.7
2025-10-20,mouse-pad,product_type,77.2
2025-10-27,mouse-pad,product_type,79.3
2025-11-03,mouse-pad,product_type,70.1
2025-11-10,mouse-pad,product_type,67.0
2025-11-17,mouse-pad,product_type,69.1
2025-11-24,mouse-pad,product_type,73.3
2025-12-01,mouse-pad,product_type,64.5
2025-12-08,mouse-pad,product_type,70.4
2025-12-15,mouse-pad,product_type,64.6
2025-12-22,mouse-pad,product_type,71.8
2025-12-29,mouse-pad,product_type,63.8
2026-01-05,mouse-pad,product_type,65.0
2026-01-12,mouse-pad,product_type,70.7
2026-01-19,mouse-pad,product_type,70.9
2026-01-26,mouse-pad,product_type,68.7
2026-02-02,mouse-pad,product_type,63.0
2026-02-09,mouse-pad,product_type,66.5
2026-02-16,mouse-pad,product_type,66.2
2026-02-23,mouse-pad,product_type,63.6
2026-03-02,mouse-pad,product_type,68.3
2026-03-09,mouse-pad,product_type,63.9
2026-03-16,mouse-pad,product_type,62.3
2026-03-23,mouse-pad,product_type,61.3
2026-03-30,mouse-pad,product_type,71.3
2026-04-06,mouse-pad,product_type,64.9
2026-04-13,mouse-pad,product_type,64.9
2026-04-20,mouse-pad,product_type,63.3
2026-04-27,mouse-pad,product_type,70.5
2026-05-04,mouse-pad,product_type,64.4
2026-05-11,mouse-pad,product_type,64.9
2026-05-18,mouse-pad,product_type,67.5
2026-05-25,mouse-pad,product_type,68.4
2026-06-01,mouse-pad,product_type,80.4
2026-06-08,mouse-pad,product_type,76.4
2026-06-15,mouse-pad,product_type,83.1
2026-06-22,mouse-pad,product_type,76.4
2026-06-29,mouse-pad,product_type,75.4
2026-07-06,mouse-pad,product_type,96.1
2026-07-13,mouse-pad,product_type,97.1
2026-07-20,mouse-pad,product_type,95.9
2026-07-27,mouse-pad,product_type,101.7
2026-08-03,mouse-pad,product_type,109.5
2026-08-10,mouse-pad,product_type,112.1
2026-08-17,mouse-pad,product_type,109.4
2024-08-26,desk-nameplate,product_type,93.9
2024-09-02,desk-nameplate,product_type,90.3
2024-09-09,desk-nameplate,product_type,91.8
2024-09-16,desk-nameplate,product_type,90.8
2024-09-23,desk-nameplate,product_type,82.5
2024-09-30,desk-nameplate,product_type,82.9
2024-10-07,desk-nameplate,product_type,76.3
2024-10-14,desk-nameplate,product_type,69.5
2024-10-21,desk-nameplate,product_type,66.1
2024-10-28,desk-nameplate,product_type,73.5
2024-11-04,desk-nameplate,product_type,62.6
2024-11-11,desk-nameplate,product_type,64.1
2024-11-18,desk-nameplate,product_type,55.7
2024-11-25,desk-nameplate,product_type,61.4
2024-12-02,desk-nameplate,product_type,63.5
2024-12-09,desk-nameplate,product_type,58.7
2024-12-16,desk-nameplate,product_type,64.3
2024-12-23,desk-nameplate,product_type,56.7
2024-12-30,desk-nameplate,product_type,60.3
2025-01-06,desk-nameplate,product_type,65.3
2025-01-13,desk-nameplate,product_type,56.9
2025-01-20,desk-nameplate,product_type,61.1
2025-01-27,desk-nameplate,product_type,62.1
2025-02-03,desk-nameplate,product_type,60.6
2025-02-10,desk-nameplate,product_type,59.5
2025-02-17,desk-nameplate,product_type,57.6
2025-02-24,desk-nameplate,product_type,60.8
2025-03-03,desk-nameplate,product_type,59.9
2025-03-10,desk-nameplate,product_type,55.8
2025-03-17,desk-nameplate,product_type,63.4
2025-03-24,desk-nameplate,product_type,57.4
2025-03-31,desk-nameplate,product_type,55.8
2025-04-07,desk-nameplate,product_type,58.4
2025-04-14,desk-nameplate,product_type,57.5
2025-04-21,desk-nameplate,product_type,59.4
2025-04-28,desk-nameplate,product_type,56.4
2025-05-05,desk-nameplate,product_type,63.1
2025-05-12,desk-nameplate,product_type,65.8
2025-05-19,desk-nameplate,product_type,62.0
2025-05-26,desk-nameplate,product_type,57.3
2025-06-02,desk-nameplate,product_type,66.5
2025-06-09,desk-nameplate,product_type,69.9
2025-06-16,desk-nameplate,product_type,63.3
2025-06-23,desk-nameplate,product_type,65.5
2025-06-30,desk-nameplate,product_type,64.2
2025-07-07,desk-nameplate,product_type,85.7
2025-07-14,desk-nameplate,product_type,91.8
2025-07-21,desk-nameplate,product_type,81.5
2025-07-28,desk-nameplate,product_type,87.7
2025-08-04,desk-nameplate,product_type,93.7
2025-08-11,desk-nameplate,product_type,91.3
2025-08-18,desk-nameplate,product_type,100.0
2025-08-25,desk-nameplate,product_type,101.7
2025-09-01,desk-nameplate,product_type,86.3
